STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,N07240
26,MI,48091,6,50,0,0
26,MI,48092,1,5240,3710,170
26,MI,48092,2,3560,1960,460
26,MI,48092,3,2080,1010,150
26,MI,48092,4,1460,510,0
26,MI,48092,5,1550,280,0
26,MI,48092,6,180,30,0
26,MI,48093,1,4740,3490,190
26,MI,48093,2,3390,1990,520
26,MI,48093,3,2010,1000,140
26,MI,48093,4,1330,440,0
26,MI,48093,5,1400,260,0
26,MI,48093,6,160,40,0
26,MI,48094,1,2980,2460,100
26,MI,48094,2,1850,1080,180
26,MI,48094,3,1220,560,60
26,MI,48094,4,1010,300,0
26,MI,48094,5,2320,300,0
26,MI,48094,6,1000,60,0
26,MI,48095,1,750,640,20
26,MI,48095,2,390,250,40
26,MI,48095,3,280,120,0
26,MI,48095,4,280,60,0
26,MI,48095,5,770,80,0
26,MI,48095,6,300,0,0
26,MI,48096,1,580,470,20
26,MI,48096,2,360,220,40
26,MI,48096,3,240,100,20
26,MI,48096,4,230,50,0
26,MI,48096,5,410,50,0
26,MI,48096,6,110,0,0
26,MI,48097,1,850,620,40
26,MI,48097,2,600,280,110
26,MI,48097,3,390,130,40
26,MI,48097,4,250,50,0
26,MI,48097,5,250,30,0
26,MI,48097,6,40,0,0
26,MI,48098,1,2240,1950,50
26,MI,48098,2,1090,740,100
26,MI,48098,3,960,530,50
26,MI,48098,4,880,300,0
26,MI,48098,5,2670,340,0
26,MI,48098,6,2080,130,0
26,MI,48101,1,4740,3840,200
26,MI,48101,2,3590,2240,490
26,MI,48101,3,2590,1210,170
26,MI,48101,4,1780,540,0
26,MI,48101,5,2370,340,0
26,MI,48101,6,280,30,0
26,MI,48103,1,6810,5870,270
26,MI,48103,2,4810,3550,520
26,MI,48103,3,3540,2240,140
26,MI,48103,4,2830,1330,0
26,MI,48103,5,6130,1290,0
26,MI,48103,6,3890,410,0
26,MI,48104,1,4280,3980,130
26,MI,48104,2,2650,2300,160
26,MI,48104,3,1690,1230,60
26,MI,48104,4,1170,670,0
26,MI,48104,5,2120,680,0
26,MI,48104,6,2070,240,0
26,MI,48105,1,3710,3250,120
26,MI,48105,2,2650,2010,240
26,MI,48105,3,1810,1160,90
26,MI,48105,4,1370,680,0
26,MI,48105,5,3110,730,0
26,MI,48105,6,2380,240,0
26,MI,48108,1,3810,3100,190
26,MI,48108,2,2940,1900,460
26,MI,48108,3,1790,1030,120
26,MI,48108,4,1130,490,0
26,MI,48108,5,2120,450,0
26,MI,48108,6,1360,110,0
26,MI,48109,1,170,170,0
26,MI,48109,2,40,40,0
26,MI,48109,3,30,20,0
26,MI,48109,4,0,0,0
26,MI,48109,5,0,0,0
26,MI,48109,6,0,0,0
26,MI,48111,1,7240,5380,400
26,MI,48111,2,5680,3360,940
26,MI,48111,3,3440,1640,230
26,MI,48111,4,2230,680,0
26,MI,48111,5,3000,420,0
26,MI,48111,6,510,40,0
26,MI,48114,1,3060,2560,90
26,MI,48114,2,1620,1020,190
26,MI,48114,3,1220,550,70
26,MI,48114,4,1060,260,0
26,MI,48114,5,2590,250,0
26,MI,48114,6,1190,70,0
26,MI,48116,1,4030,3490,130
26,MI,48116,2,2340,1600,290
26,MI,48116,3,1870,950,100
26,MI,48116,4,1530,460,0
26,MI,48116,5,3320,380,0
26,MI,48116,6,1460,110,0
26,MI,48117,1,1620,1180,70
26,MI,48117,2,1030,580,150
26,MI,48117,3,700,300,50
26,MI,48117,4,590,130,0
26,MI,48117,5,920,110,0
26,MI,48117,6,160,0,0
26,MI,48118,1,1750,1470,60
26,MI,48118,2,1130,730,140
26,MI,48118,3,940,460,60
26,MI,48118,4,820,220,0
26,MI,48118,5,1660,200,0
26,MI,48118,6,570,40,0
26,MI,48120,1,1370,750,30
26,MI,48120,2,660,270,70
26,MI,48120,3,440,230,30
26,MI,48120,4,280,130,0
26,MI,48120,5,310,110,0
26,MI,48120,6,100,30,0
26,MI,48122,1,2440,1510,90
26,MI,48122,2,1520,720,240
26,MI,48122,3,640,230,40
26,MI,48122,4,270,70,0
26,MI,48122,5,250,60,0
26,MI,48122,6,0,0,0
26,MI,48124,1,5490,4230,190
26,MI,48124,2,3730,2330,470
26,MI,48124,3,2680,1400,130
26,MI,48124,4,2020,770,0
26,MI,48124,5,2750,540,0
26,MI,48124,6,730,80,0
26,MI,48125,1,4510,3000,170
26,MI,48125,2,2870,1550,450
26,MI,48125,3,1520,680,120
26,MI,48125,4,820,250,0
26,MI,48125,5,640,140,0
26,MI,48125,6,60,0,0
26,MI,48126,1,11400,6160,140
26,MI,48126,2,4160,1610,500
26,MI,48126,3,1840,790,170
26,MI,48126,4,1080,390,0
26,MI,48126,5,1130,300,0
26,MI,48126,6,290,70,0
26,MI,48127,1,8130,5170,190
26,MI,48127,2,4110,2020,520
26,MI,48127,3,2280,1020,140
26,MI,48127,4,1440,430,0
26,MI,48127,5,1770,340,0
26,MI,48127,6,490,70,0
26,MI,48128,1,1730,1310,50
26,MI,48128,2,1060,600,140
26,MI,48128,3,780,360,60
26,MI,48128,4,650,210,0
26,MI,48128,5,1080,180,0
26,MI,48128,6,220,40,0
26,MI,48130,1,1840,1620,50
26,MI,48130,2,1060,680,130
26,MI,48130,3,950,460,60
26,MI,48130,4,800,230,0
26,MI,48130,5,2180,220,0
26,MI,48130,6,1040,60,0
26,MI,48131,1,1190,950,50
26,MI,48131,2,900,510,150
26,MI,48131,3,560,220,50
26,MI,48131,4,420,90,0
26,MI,48131,5,670,60,0
26,MI,48131,6,90,0,0
26,MI,48133,1,810,580,40
26,MI,48133,2,640,350,100
26,MI,48133,3,430,160,30
26,MI,48133,4,300,60,0
26,MI,48133,5,360,40,0
26,MI,48133,6,40,0,0
26,MI,48134,1,3620,2760,140
26,MI,48134,2,2280,1230,330
26,MI,48134,3,1550,650,100
26,MI,48134,4,1220,320,0
26,MI,48134,5,2340,210,0
26,MI,48134,6,420,30,0
26,MI,48135,1,5200,3940,240
26,MI,48135,2,4060,2490,560
26,MI,48135,3,2470,1070,200
26,MI,48135,4,1460,330,0
26,MI,48135,5,1250,140,0
26,MI,48135,6,90,0,0
26,MI,48137,1,700,560,20
26,MI,48137,2,480,280,80
26,MI,48137,3,370,150,30
26,MI,48137,4,290,50,0
26,MI,48137,5,460,40,0
26,MI,48137,6,110,0,0
26,MI,48138,1,1410,1230,40
26,MI,48138,2,650,420,60
26,MI,48138,3,580,310,20
26,MI,48138,4,540,180,0
26,MI,48138,5,1550,200,0
26,MI,48138,6,860,50,0
26,MI,48140,1,450,350,0
26,MI,48140,2,290,140,50
26,MI,48140,3,240,70,30
26,MI,48140,4,200,40,0
26,MI,48140,5,330,30,0
26,MI,48140,6,40,0,0
26,MI,48141,1,6060,3570,260
26,MI,48141,2,2950,1440,550
26,MI,48141,3,1030,490,60
26,MI,48141,4,380,160,0
26,MI,48141,5,290,70,0
26,MI,48141,6,0,0,0
26,MI,48144,1,1460,1200,50
26,MI,48144,2,890,510,130
26,MI,48144,3,780,300,60
26,MI,48144,4,640,140,0
26,MI,48144,5,1160,120,0
26,MI,48144,6,260,30,0
26,MI,48145,1,500,370,0
26,MI,48145,2,370,210,90
26,MI,48145,3,270,100,0
26,MI,48145,4,210,50,0
26,MI,48145,5,320,40,0
26,MI,48145,6,70,0,0
26,MI,48146,1,8220,5740,340
26,MI,48146,2,5620,2940,860
26,MI,48146,3,2790,1050,190
26,MI,48146,4,1380,340,0
26,MI,48146,5,990,170,0
26,MI,48146,6,70,0,0
26,MI,48150,1,4200,3470,170
26,MI,48150,2,3210,2120,370
26,MI,48150,3,2650,1300,160
26,MI,48150,4,1970,630,0
26,MI,48150,5,2570,350,0
26,MI,48150,6,290,50,0
26,MI,48152,1,4840,4020,150
26,MI,48152,2,3280,2150,420
26,MI,48152,3,2570,1370,140
26,MI,48152,4,1860,590,0
26,MI,48152,5,3480,480,0
26,MI,48152,6,910,70,0
26,MI,48154,1,5670,4840,190
26,MI,48154,2,3690,2430,440
26,MI,48154,3,3000,1540,140
26,MI,48154,4,2660,800,0
26,MI,48154,5,4750,590,0
26,MI,48154,6,740,80,0
26,MI,48157,1,200,140,0
26,MI,48157,2,150,80,40
26,MI,48157,3,90,40,0
26,MI,48157,4,80,30,0
26,MI,48157,5,90,0,0
26,MI,48157,6,0,0,0
26,MI,48158,1,1110,880,50
26,MI,48158,2,740,460,110
26,MI,48158,3,600,250,40
26,MI,48158,4,430,100,0
26,MI,48158,5,790,90,0
26,MI,48158,6,170,0,0
26,MI,48159,1,360,260,0
26,MI,48159,2,290,170,80
26,MI,48159,3,190,80,0
26,MI,48159,4,160,30,0
26,MI,48159,5,230,20,0
26,MI,48159,6,20,0,0
26,MI,48160,1,1850,1500,80
26,MI,48160,2,1350,810,220
26,MI,48160,3,990,400,70
26,MI,48160,4,770,160,0
26,MI,48160,5,1090,100,0
26,MI,48160,6,210,0,0
26,MI,48161,1,4800,3340,180
26,MI,48161,2,2790,1510,500
26,MI,48161,3,1650,660,130
26,MI,48161,4,1120,240,0
26,MI,48161,5,1500,170,0
26,MI,48161,6,290,30,0
26,MI,48162,1,4870,3620,220
26,MI,48162,2,3370,1870,510
26,MI,48162,3,2060,850,140
26,MI,48162,4,1510,350,0
26,MI,48162,5,1980,210,0
26,MI,48162,6,320,30,0
26,MI,48164,1,1420,1110,60
26,MI,48164,2,920,530,120
26,MI,48164,3,690,280,40
26,MI,48164,4,540,130,0
26,MI,48164,5,1070,110,0
26,MI,48164,6,230,0,0
26,MI,48165,1,1040,850,30
26,MI,48165,2,740,450,80
26,MI,48165,3,500,240,30
26,MI,48165,4,450,120,0
26,MI,48165,5,1110,110,0
26,MI,48165,6,250,0,0
26,MI,48166,1,2060,1490,100
26,MI,48166,2,1440,750,230
26,MI,48166,3,870,320,70
26,MI,48166,4,640,130,0
26,MI,48166,5,970,90,0
26,MI,48166,6,140,0,0
26,MI,48167,1,3260,2770,130
26,MI,48167,2,2060,1410,220
26,MI,48167,3,1650,1000,60
26,MI,48167,4,1310,590,0
26,MI,48167,5,2710,480,0
26,MI,48167,6,1880,120,0
26,MI,48168,1,2490,2260,50
26,MI,48168,2,1050,740,110
26,MI,48168,3,940,570,30
26,MI,48168,4,880,360,0
26,MI,48168,5,2960,480,0
26,MI,48168,6,3090,180,0
26,MI,48169,1,2940,2450,120
26,MI,48169,2,1950,1240,250
26,MI,48169,3,1430,640,110
26,MI,48169,4,1340,360,0
26,MI,48169,5,2390,260,0
26,MI,48169,6,600,60,0
26,MI,48170,1,5500,4780,190
26,MI,48170,2,3480,2540,360
26,MI,48170,3,2900,1780,120
26,MI,48170,4,2220,920,0
26,MI,48170,5,5260,940,0
26,MI,48170,6,2800,250,0
26,MI,48173,1,1970,1520,80
26,MI,48173,2,1350,800,210
26,MI,48173,3,930,400,50
26,MI,48173,4,760,200,0
26,MI,48173,5,1290,160,0
26,MI,48173,6,240,0,0
26,MI,48174,1,6190,4170,310
26,MI,48174,2,4220,2160,740
26,MI,48174,3,2280,860,150
26,MI,48174,4,1300,330,0
26,MI,48174,5,1430,200,0
26,MI,48174,6,150,0,0
26,MI,48176,1,3000,2610,120
26,MI,48176,2,1730,1160,240
26,MI,48176,3,1310,660,60
26,MI,48176,4,1100,330,0
26,MI,48176,5,2850,320,0
26,MI,48176,6,1490,80,0
26,MI,48178,1,4750,4110,140
26,MI,48178,2,2660,1740,330
26,MI,48178,3,1970,910,130
26,MI,48178,4,1640,400,0
26,MI,48178,5,4570,390,0
26,MI,48178,6,2050,80,0
26,MI,48179,1,510,390,0
26,MI,48179,2,370,220,70
26,MI,48179,3,260,120,0
26,MI,48179,4,200,60,0
26,MI,48179,5,300,40,0
26,MI,48179,6,50,0,0
26,MI,48180,1,12840,8730,590
26,MI,48180,2,8850,4910,1400
26,MI,48180,3,4550,1850,340
26,MI,48180,4,2470,620,0
26,MI,48180,5,2260,330,0
26,MI,48180,6,170,30,0
26,MI,48182,1,3060,2410,140
26,MI,48182,2,1990,1110,300
26,MI,48182,3,1650,640,120
26,MI,48182,4,1410,310,0
26,MI,48182,5,2060,180,0
26,MI,48182,6,380,30,0
26,MI,48183,1,7140,5650,260
26,MI,48183,2,4790,2800,620
26,MI,48183,3,3340,1620,150
26,MI,48183,4,2520,690,0
26,MI,48183,5,3990,470,0
26,MI,48183,6,520,50,0
26,MI,48184,1,3490,2460,190
26,MI,48184,2,2560,1370,420
26,MI,48184,3,1230,520,100
26,MI,48184,4,650,180,0
26,MI,48184,5,580,100,0
26,MI,48184,6,40,0,0
26,MI,48185,1,9590,7190,500
26,MI,48185,2,7600,4710,1160
26,MI,48185,3,4120,2090,260
26,MI,48185,4,2390,750,0
26,MI,48185,5,2310,390,0
26,MI,48185,6,200,40,0
26,MI,48186,1,6640,4710,300
26,MI,48186,2,4990,2890,820
26,MI,48186,3,2780,1210,210
26,MI,48186,4,1550,390,0
26,MI,48186,5,1430,230,0
26,MI,48186,6,90,0,0
26,MI,48187,1,7080,5810,250
26,MI,48187,2,4400,2630,600
26,MI,48187,3,3200,1540,190
26,MI,48187,4,2720,760,0
26,MI,48187,5,5820,570,0
26,MI,48187,6,1910,90,0
26,MI,48188,1,5480,4410,210
26,MI,48188,2,3470,2000,490
26,MI,48188,3,2740,1370,150
26,MI,48188,4,2450,780,0
26,MI,48188,5,5500,610,0
26,MI,48188,6,1760,90,0
26,MI,48189,1,1960,1590,80
26,MI,48189,2,1490,950,220
26,MI,48189,3,1080,500,70
26,MI,48189,4,750,210,0
26,MI,48189,5,1220,140,0
26,MI,48189,6,330,20,0
26,MI,48191,1,570,430,30
26,MI,48191,2,420,210,70
26,MI,48191,3,300,120,20
26,MI,48191,4,210,60,0
26,MI,48191,5,270,30,0
26,MI,48191,6,40,0,0
26,MI,48192,1,4540,3520,200
26,MI,48192,2,3360,2100,480
26,MI,48192,3,2110,1010,180
26,MI,48192,4,1360,400,0
26,MI,48192,5,1580,220,0
26,MI,48192,6,180,40,0
26,MI,48193,1,2740,2100,100
26,MI,48193,2,1900,1020,260
26,MI,48193,3,1120,460,70
26,MI,48193,4,780,180,0
26,MI,48193,5,1140,140,0
26,MI,48193,6,200,0,0
26,MI,48195,1,5520,4210,250
26,MI,48195,2,4120,2520,580
26,MI,48195,3,2540,1170,160
26,MI,48195,4,1700,490,0
26,MI,48195,5,1820,240,0
26,MI,48195,6,200,30,0
26,MI,48197,1,10520,8300,550
26,MI,48197,2,7220,4640,1130
26,MI,48197,3,4130,2100,280
26,MI,48197,4,2900,960,0
26,MI,48197,5,4530,670,0
26,MI,48197,6,770,90,0
26,MI,48198,1,7890,5600,440
26,MI,48198,2,5620,3400,980
26,MI,48198,3,2550,1280,200
26,MI,48198,4,1420,430,0
26,MI,48198,5,1460,250,0
26,MI,48198,6,340,40,0
26,MI,48201,1,2400,1650,80
26,MI,48201,2,920,610,160
26,MI,48201,3,450,350,0
26,MI,48201,4,210,160,0
26,MI,48201,5,280,180,0
26,MI,48201,6,100,30,0
26,MI,48202,1,2720,1890,140
26,MI,48202,2,1380,880,260
26,MI,48202,3,570,370,0
26,MI,48202,4,320,200,0
26,MI,48202,5,310,120,0
26,MI,48202,6,70,20,0
26,MI,48203,1,4800,2990,200
26,MI,48203,2,1860,940,340
26,MI,48203,3,570,280,0
26,MI,48203,4,250,110,0
26,MI,48203,5,240,80,0
26,MI,48203,6,130,30,0
26,MI,48204,1,5030,2860,230
26,MI,48204,2,1920,900,380
26,MI,48204,3,590,290,0
26,MI,48204,4,210,100,0
26,MI,48204,5,140,40,0
26,MI,48204,6,0,0,0
26,MI,48205,1,8140,4350,360
26,MI,48205,2,3170,1290,660
26,MI,48205,3,880,380,30
26,MI,48205,4,310,130,0
26,MI,48205,5,220,60,0
26,MI,48205,6,0,0,0
26,MI,48206,1,3410,2080,160
26,MI,48206,2,1330,710,270
26,MI,48206,3,460,220,0
26,MI,48206,4,190,100,0
26,MI,48206,5,240,80,0
26,MI,48206,6,40,0,0
26,MI,48207,1,3550,2320,170
26,MI,48207,2,1870,1240,270
26,MI,48207,3,1040,780,0
26,MI,48207,4,610,430,0
26,MI,48207,5,600,290,0
26,MI,48207,6,150,60,0
26,MI,48208,1,1690,1090,70
26,MI,48208,2,680,390,120
26,MI,48208,3,270,170,0
26,MI,48208,4,100,60,0
26,MI,48208,5,100,40,0
26,MI,48208,6,30,0,0
26,MI,48209,1,4660,2580,130
26,MI,48209,2,2600,940,280
26,MI,48209,3,830,210,50
26,MI,48209,4,260,60,0
26,MI,48209,5,120,0,0
26,MI,48209,6,0,0,0
26,MI,48210,1,4680,2530,120
26,MI,48210,2,2370,830,310
26,MI,48210,3,640,190,40
26,MI,48210,4,160,40,0
26,MI,48210,5,70,20,0
26,MI,48210,6,0,0,0
26,MI,48211,1,1070,570,30
26,MI,48211,2,380,170,70
26,MI,48211,3,100,70,0
26,MI,48211,4,30,0,0
26,MI,48211,5,40,0,0
26,MI,48211,6,0,0,0
26,MI,48212,1,8810,4620,220
26,MI,48212,2,3680,1360,510
26,MI,48212,3,940,340,110
26,MI,48212,4,290,90,0
26,MI,48212,5,180,50,0
26,MI,48212,6,30,0,0
26,MI,48213,1,4570,2610,160
26,MI,48213,2,1660,760,330
26,MI,48213,3,410,180,0
26,MI,48213,4,180,80,0
26,MI,48213,5,100,30,0
26,MI,48213,6,0,0,0
26,MI,48214,1,3330,2230,150
26,MI,48214,2,1620,960,240
26,MI,48214,3,670,460,0
26,MI,48214,4,310,180,0
26,MI,48214,5,410,170,0
26,MI,48214,6,170,40,0
26,MI,48215,1,2280,1400,100
26,MI,48215,2,850,430,140
26,MI,48215,3,340,170,0
26,MI,48215,4,170,90,0
26,MI,48215,5,170,70,0
26,MI,48215,6,40,0,0
26,MI,48216,1,900,660,30
26,MI,48216,2,530,350,70
26,MI,48216,3,230,140,0
26,MI,48216,4,130,80,0
26,MI,48216,5,130,60,0
26,MI,48216,6,20,0,0
26,MI,48217,1,1330,840,50
26,MI,48217,2,710,340,120
26,MI,48217,3,220,110,0
26,MI,48217,4,90,40,0
26,MI,48217,5,60,30,0
26,MI,48217,6,0,0,0
26,MI,48218,1,1710,1040,70
26,MI,48218,2,730,350,150
26,MI,48218,3,280,110,0
26,MI,48218,4,120,60,0
26,MI,48218,5,90,0,0
26,MI,48218,6,0,0,0
26,MI,48219,1,10260,6080,460
26,MI,48219,2,4860,2270,910
26,MI,48219,3,1830,860,40
26,MI,48219,4,820,330,0
26,MI,48219,5,690,180,0
26,MI,48219,6,50,0,0
26,MI,48220,1,3390,2680,200
26,MI,48220,2,3230,2440,410
26,MI,48220,3,2390,1700,100
26,MI,48220,4,1510,910,0
26,MI,48220,5,1540,500,0
26,MI,48220,6,270,50,0
26,MI,48221,1,7510,4760,360
26,MI,48221,2,3970,1990,720
26,MI,48221,3,1760,870,50
26,MI,48221,4,930,390,0
26,MI,48221,5,1110,300,0
26,MI,48221,6,230,40,0
26,MI,48223,1,4850,2860,250
26,MI,48223,2,2430,1100,480
26,MI,48223,3,1010,470,30
26,MI,48223,4,530,190,0
26,MI,48223,5,500,120,0
26,MI,48223,6,50,0,0
26,MI,48224,1,8990,4950,410
26,MI,48224,2,3800,1660,760
26,MI,48224,3,1220,580,40
26,MI,48224,4,550,180,0
26,MI,48224,5,510,150,0
26,MI,48224,6,50,0,0
26,MI,48225,1,3200,2050,160
26,MI,48225,2,2120,1050,420
26,MI,48225,3,1080,470,50
26,MI,48225,4,540,180,0
26,MI,48225,5,450,110,0
26,MI,48225,6,40,0,0
26,MI,48226,1,550,490,30
26,MI,48226,2,510,460,50
26,MI,48226,3,530,480,0
26,MI,48226,4,380,320,0
26,MI,48226,5,430,290,0
26,MI,48226,6,260,110,0
26,MI,48227,1,9380,5370,430
26,MI,48227,2,3980,1870,740
26,MI,48227,3,1230,570,40
26,MI,48227,4,480,180,0
26,MI,48227,5,340,90,0
26,MI,48227,6,20,0,0
26,MI,48228,1,12260,6330,490
26,MI,48228,2,4470,1920,810
26,MI,48228,3,1260,560,40
26,MI,48228,4,460,160,0
26,MI,48228,5,300,90,0
26,MI,48228,6,30,0,0
26,MI,48229,1,2040,1250,80
26,MI,48229,2,910,400,180
26,MI,48229,3,330,150,0
26,MI,48229,4,120,40,0
26,MI,48229,5,100,30,0
26,MI,48229,6,0,0,0
26,MI,48230,1,2200,1900,60
26,MI,48230,2,1210,820,140
26,MI,48230,3,880,510,30
26,MI,48230,4,720,290,0
26,MI,48230,5,1890,350,0
26,MI,48230,6,1700,140,0
26,MI,48234,1,7500,4270,320
26,MI,48234,2,3110,1420,570
26,MI,48234,3,910,440,0
26,MI,48234,4,350,150,0
26,MI,48234,5,230,70,0
26,MI,48234,6,20,0,0
26,MI,48235,1,10420,6230,550
26,MI,48235,2,5100,2470,950
26,MI,48235,3,1810,930,40
26,MI,48235,4,820,360,0
26,MI,48235,5,540,140,0
26,MI,48235,6,20,0,0
26,MI,48236,1,3850,3290,120
26,MI,48236,2,2040,1300,230
26,MI,48236,3,1790,990,70
26,MI,48236,4,1670,670,0
26,MI,48236,5,3910,780,0
26,MI,48236,6,2730,310,0
26,MI,48237,1,5710,4040,290
26,MI,48237,2,4340,2480,720
26,MI,48237,3,2500,1240,110
26,MI,48237,4,1260,500,0
26,MI,48237,5,1140,270,0
26,MI,48237,6,160,30,0
26,MI,48238,1,5850,3380,240
26,MI,48238,2,2250,1080,450
26,MI,48238,3,580,260,0
26,MI,48238,4,210,100,0
26,MI,48238,5,140,60,0
26,MI,48238,6,0,0,0
26,MI,48239,1,7090,4970,380
26,MI,48239,2,5490,2980,960
26,MI,48239,3,3060,1380,170
26,MI,48239,4,1600,510,0
26,MI,48239,5,1480,300,0
26,MI,48239,6,100,30,0
26,MI,48240,1,3630,2560,190
26,MI,48240,2,2850,1600,470
26,MI,48240,3,1350,610,90
26,MI,48240,4,700,220,0
26,MI,48240,5,500,100,0
26,MI,48240,6,0,0,0
26,MI,48301,1,1640,1470,40
26,MI,48301,2,650,470,80
26,MI,48301,3,590,370,0
26,MI,48301,4,530,250,0
26,MI,48301,5,1560,340,0
26,MI,48301,6,2300,210,0
26,MI,48302,1,1870,1640,60
26,MI,48302,2,940,650,90
26,MI,48302,3,740,430,20
26,MI,48302,4,580,250,0
26,MI,48302,5,1600,360,0
26,MI,48302,6,2600,260,0
26,MI,48304,1,1960,1700,50
26,MI,48304,2,930,650,80
26,MI,48304,3,830,520,20
26,MI,48304,4,750,350,0
26,MI,48304,5,1870,460,0
26,MI,48304,6,2270,280,0
26,MI,48306,1,3360,3070,90
26,MI,48306,2,1310,910,130
26,MI,48306,3,1060,560,50
26,MI,48306,4,1120,370,0
26,MI,48306,5,3700,420,0
26,MI,48306,6,2950,140,0
26,MI,48307,1,5990,4910,200
26,MI,48307,2,3770,2480,410
26,MI,48307,3,2950,1630,170
26,MI,48307,4,2600,970,0
26,MI,48307,5,4670,750,0
26,MI,48307,6,1860,160,0
26,MI,48309,1,3580,3070,110
26,MI,48309,2,1990,1320,230
26,MI,48309,3,1640,860,100
26,MI,48309,4,1560,560,0
26,MI,48309,5,3800,480,0
26,MI,48309,6,1670,130,0
26,MI,48310,1,8870,5790,220
26,MI,48310,2,5290,2660,630
26,MI,48310,3,2780,1230,220
26,MI,48310,4,1780,540,0
26,MI,48310,5,2290,420,0
26,MI,48310,6,300,40,0
26,MI,48312,1,6220,4550,210
26,MI,48312,2,4330,2520,520
26,MI,48312,3,2710,1280,180
26,MI,48312,4,1900,620,0
26,MI,48312,5,2450,400,0
26,MI,48312,6,300,40,0
26,MI,48313,1,5590,4220,190
26,MI,48313,2,3930,2280,490
26,MI,48313,3,2720,1240,190
26,MI,48313,4,1990,510,0
26,MI,48313,5,2910,360,0
26,MI,48313,6,360,50,0
26,MI,48314,1,3710,2820,120
26,MI,48314,2,2500,1500,260
26,MI,48314,3,1610,820,90
26,MI,48314,4,1100,380,0
26,MI,48314,5,1770,300,0
26,MI,48314,6,440,50,0
26,MI,48315,1,4840,3970,140
26,MI,48315,2,2580,1560,290
26,MI,48315,3,1800,860,100
26,MI,48315,4,1280,410,0
26,MI,48315,5,3000,380,0
26,MI,48315,6,1210,90,0
26,MI,48316,1,4250,3510,130
26,MI,48316,2,2470,1520,250
26,MI,48316,3,1880,940,90
26,MI,48316,4,1590,510,0
26,MI,48316,5,3260,460,0
26,MI,48316,6,1070,70,0
26,MI,48317,1,4630,3520,210
26,MI,48317,2,3550,2200,480
26,MI,48317,3,2410,1190,170
26,MI,48317,4,1480,470,0
26,MI,48317,5,1900,300,0
26,MI,48317,6,330,30,0
26,MI,48320,1,760,590,30
26,MI,48320,2,520,360,60
26,MI,48320,3,340,200,0
26,MI,48320,4,240,110,0
26,MI,48320,5,340,80,0
26,MI,48320,6,170,30,0
26,MI,48322,1,4320,3420,120
26,MI,48322,2,2490,1530,230
26,MI,48322,3,2090,1100,80
26,MI,48322,4,1600,710,0
26,MI,48322,5,3370,810,0
26,MI,48322,6,2000,270,0
26,MI,48323,1,2390,1970,60
26,MI,48323,2,1060,680,100
26,MI,48323,3,940,500,40
26,MI,48323,4,750,290,0
26,MI,48323,5,2080,380,0
26,MI,48323,6,1870,200,0
26,MI,48324,1,2300,1960,70
26,MI,48324,2,1290,810,160
26,MI,48324,3,980,540,60
26,MI,48324,4,870,300,0
26,MI,48324,5,1960,310,0
26,MI,48324,6,1340,140,0
26,MI,48326,1,3240,2560,160
26,MI,48326,2,2650,1760,360
26,MI,48326,3,2090,1130,120
26,MI,48326,4,1430,640,0
26,MI,48326,5,1730,430,0
26,MI,48326,6,570,60,0
26,MI,48327,1,3940,3100,180
26,MI,48327,2,2980,1960,390
26,MI,48327,3,1890,960,100
26,MI,48327,4,1290,430,0
26,MI,48327,5,1550,240,0
26,MI,48327,6,220,30,0
26,MI,48328,1,4450,3380,200
26,MI,48328,2,3520,2260,500
26,MI,48328,3,1930,1000,130
26,MI,48328,4,1120,370,0
26,MI,48328,5,1350,290,0
26,MI,48328,6,350,50,0
26,MI,48329,1,3940,3190,170
26,MI,48329,2,2950,1820,350
26,MI,48329,3,2170,1020,140
26,MI,48329,4,1570,460,0
26,MI,48329,5,2210,300,0
26,MI,48329,6,500,60,0
26,MI,48331,1,2830,2340,80
26,MI,48331,2,1590,1020,160
26,MI,48331,3,1370,800,40
26,MI,48331,4,1230,490,0
26,MI,48331,5,3040,540,0
26,MI,48331,6,1950,180,0
26,MI,48334,1,2600,2100,100
26,MI,48334,2,1610,1020,170
26,MI,48334,3,1320,750,60
26,MI,48334,4,1080,410,0
26,MI,48334,5,1940,340,0
26,MI,48334,6,700,100,0
26,MI,48335,1,2780,2280,110
26,MI,48335,2,2050,1400,220
26,MI,48335,3,2060,1150,80
26,MI,48335,4,1930,720,0
26,MI,48335,5,2570,420,0
26,MI,48335,6,760,60,0
26,MI,48336,1,4350,3490,190
26,MI,48336,2,2930,1820,390
26,MI,48336,3,2130,1100,120
26,MI,48336,4,1570,570,0
26,MI,48336,5,2280,370,0
26,MI,48336,6,420,50,0
26,MI,48340,1,5440,3310,230
26,MI,48340,2,3000,1400,480
26,MI,48340,3,950,370,70
26,MI,48340,4,420,130,0
26,MI,48340,5,280,60,0
26,MI,48340,6,0,0,0
26,MI,48341,1,3360,2270,170
26,MI,48341,2,1990,970,340
26,MI,48341,3,690,320,50
26,MI,48341,4,360,150,0
26,MI,48341,5,330,80,0
26,MI,48341,6,50,0,0
26,MI,48342,1,4260,2450,180
26,MI,48342,2,1950,930,340
26,MI,48342,3,500,220,30
26,MI,48342,4,190,60,0
26,MI,48342,5,130,30,0
26,MI,48342,6,0,0,0
26,MI,48346,1,3750,3060,120
26,MI,48346,2,2490,1530,320
26,MI,48346,3,1590,750,80
26,MI,48346,4,1260,410,0
